playerId,noOfMontrealMarathons,numAllRaces,averageRuntimeInMarathons,category,didTheyAttend
3077,1,8,14711,37.0,0
3078,0,0,15674,42.0,1
3079,1,4,13457,37.0,0
3080,1,3,17149,47.0,0
3081,0,0,15645,37.0,1
3082,1,2,21287,47.0,0
3083,1,4,14100,52.0,0
3084,0,0,15919,27.0,1
3085,3,5,14737,47.0,0
3086,0,2,17251,52.0,1
3087,1,1,15810,32.0,0
3088,1,1,21900,47.0,0
3089,1,6,12219,42.0,0
3090,0,0,15674,42.0,1
3091,1,2,13433,47.0,0
3092,1,1,20656,52.0,0
3093,1,3,19017,21.0,0
3094,1,4,20351,62.0,1
3095,0,0,15645,37.0,1
3096,1,8,14646,52.0,0
3097,1,2,13852,27.0,0
3098,1,1,13534,27.0,0
3099,1,1,22167,37.0,0
3100,0,1,16115,52.0,1
3101,0,0,15674,42.0,1
3102,1,3,14182,32.0,0
3105,1,1,20197,42.0,0
3106,2,10,14707,52.0,0
3107,1,11,13316,37.0,1
3109,0,0,16166,21.0,1
3111,0,0,16152,57.0,1
3112,1,13,12335,37.0,0
3113,1,1,13215,47.0,0
3115,1,1,18426,47.0,0
3116,1,3,18922,27.0,0
3117,1,1,21913,42.0,0
3118,0,0,15674,42.0,1
3119,1,1,12623,37.0,0
3120,1,1,13520,32.0,0
3121,1,3,13403,52.0,0
3122,0,0,15674,42.0,1
3123,0,0,16115,52.0,1
3124,1,6,20281,52.0,0
3125,1,3,16246,42.0,0
3126,1,2,22455,27.0,0
3127,1,4,14207,37.0,0
3128,3,9,12735,37.0,1
3129,1,1,17307,42.0,0
3131,1,18,14679,37.0,0
3132,1,1,12331,21.0,0
3133,1,3,14313,42.0,0
3134,0,0,15810,32.0,1
3135,1,19,7256,47.0,0
3136,1,2,21754,62.0,0
3137,0,0,15674,42.0,1
3138,1,3,16778,21.0,0
3139,1,8,17315,47.0,0
3140,1,1,12808,32.0,0
3141,1,4,11209,52.0,0
3142,1,1,15400,21.0,0
3144,0,0,15674,42.0,1
3145,0,2,15674,42.0,1
3146,1,11,17968,52.0,0
3147,1,5,15683,21.0,0
3148,2,6,15767,47.0,1
3149,0,0,15810,32.0,1
3150,0,0,15645,37.0,1
3151,1,5,17624,42.0,0
3153,1,5,14118,47.0,0
3154,0,2,15838,47.0,1
3155,1,1,15674,42.0,0
3156,1,8,24913,47.0,0
3157,0,0,15674,42.0,1
3158,1,3,12686,32.0,1
3159,1,1,12953,21.0,0
3160,1,4,17786,21.0,0
3161,1,4,16313,21.0,0
3163,0,4,16095,52.0,1
3164,0,0,15919,27.0,1
3165,1,9,18948,27.0,0
3166,0,0,16166,21.0,1
3167,1,4,17720,37.0,0
3168,0,2,15919,27.0,1
3169,0,0,16115,52.0,1
3170,1,1,11476,32.0,0
3171,0,0,15810,32.0,1
3173,1,1,14417,21.0,0
3174,1,2,14725,37.0,0
3175,1,2,13899,32.0,0
3176,1,2,14139,21.0,0
3177,2,2,6843,37.0,0
3178,1,8,15022,27.0,0
3179,1,1,12475,32.0,0
3180,1,1,14923,42.0,1
3181,1,1,12253,57.0,0
3182,2,11,12545,42.0,0
3184,0,0,15810,32.0,1
3185,0,0,15919,27.0,1
3186,1,1,15282,37.0,0
3187,1,5,13618,57.0,0
3188,0,0,16166,21.0,1
3189,0,1,15810,32.0,1
3190,1,1,19948,32.0,0
3191,1,1,16539,27.0,0
3192,0,0,16115,52.0,1
3193,0,0,15674,42.0,1
3194,1,2,14101,37.0,0
3195,1,1,14902,47.0,0
3196,1,1,20152,32.0,0
3198,0,1,15919,27.0,1
3199,1,4,18695,37.0,0
3200,0,0,15838,47.0,1
3201,3,3,15998,47.0,1
3202,1,3,17886,27.0,0
3204,1,1,12385,62.0,1
3205,1,2,13292,57.0,0
3206,1,1,19426,21.0,0
3207,3,7,17805,32.0,0
3208,2,3,14006,42.0,0
3209,1,1,18340,42.0,0
3210,0,0,15674,42.0,1
3211,1,1,13745,27.0,0
3212,3,4,11958,27.0,0
3213,1,3,20272,21.0,0
3214,1,3,13261,47.0,0
3215,0,5,16115,52.0,1
3216,0,1,19186,42.0,1
3218,1,2,12462,42.0,0
3219,1,1,16590,37.0,0
3220,0,1,16166,21.0,1
3221,1,1,13761,27.0,0
3222,1,4,13842,27.0,0
3223,1,1,17683,47.0,0
3224,1,5,13465,37.0,0
3225,1,4,12909,37.0,0
3226,1,15,20118,37.0,0
3227,0,1,15838,47.0,1
3228,1,8,15955,47.0,0
3230,0,0,15919,27.0,1
3232,1,1,15784,52.0,0
3233,0,0,19289,16.0,1
3234,1,3,18879,27.0,0
3238,0,0,15645,37.0,1
3240,0,0,15645,37.0,1
3241,1,1,14347,57.0,0
3242,1,3,16119,21.0,0
3243,0,0,16166,21.0,1
3244,1,1,15838,47.0,0
3245,3,3,13135,32.0,0
3246,1,12,18466,52.0,0
3247,1,2,13445,47.0,0
3249,0,0,15919,27.0,1
3250,1,1,15919,27.0,0
3251,0,0,16166,21.0,1
3253,0,0,15810,32.0,1
3254,1,2,13876,27.0,0
3255,1,2,12181,52.0,0
3256,1,2,21333,27.0,0
3257,1,1,18429,42.0,0
3260,1,1,12103,37.0,0
3261,1,1,17074,42.0,0
3262,1,1,14102,57.0,0
3263,2,2,14981,42.0,0
3264,1,5,14509,32.0,0
3266,2,5,15935,57.0,0
3267,1,1,18027,62.0,0
3268,0,0,15810,32.0,1
3269,1,1,15265,47.0,0
3270,0,0,15838,47.0,1
3271,0,0,15919,27.0,1
3272,0,0,15919,27.0,1
3273,0,0,15645,37.0,1
3276,1,1,19564,37.0,0
3277,0,0,15838,47.0,1
3278,0,0,16115,52.0,1
3279,1,4,15180,47.0,0
3280,0,0,16115,52.0,1
3281,0,0,15919,27.0,1
3282,1,5,14076,32.0,0
3283,1,4,18522,42.0,0
3284,1,1,20586,42.0,0
3285,0,0,17196,67.0,1
3286,0,0,15919,27.0,1
3287,1,3,20359,37.0,0
3288,1,5,15896,42.0,0
3289,1,11,14175,42.0,0
3290,0,0,15810,32.0,1
3291,0,0,15810,32.0,1
3292,3,11,12695,47.0,0
3293,2,5,12894,37.0,0
3294,0,1,15674,42.0,1
3295,1,1,20654,27.0,0
3296,1,1,13233,27.0,0
3297,1,2,13772,47.0,0
3298,1,5,18583,47.0,0
3300,0,0,15810,32.0,1
3302,1,3,17999,52.0,0
3303,1,9,11659,42.0,0
3305,1,2,13094,32.0,0
3306,0,0,15838,47.0,1
3307,1,1,16597,37.0,0
3308,1,2,12827,21.0,0
3309,1,5,13258,37.0,0
3310,1,1,13260,42.0,0
3311,0,0,16115,52.0,1
3312,1,5,14067,27.0,0
3313,1,1,15885,27.0,0
3315,1,4,12632,32.0,0
3318,1,1,15919,27.0,0
3320,1,44,16495,27.0,0
3321,1,2,15221,42.0,0
3322,1,3,15048,52.0,0
3323,1,1,21521,37.0,0
3324,1,1,14556,32.0,0
3325,1,20,13360,37.0,0
3326,1,4,14935,37.0,0
3327,1,4,20052,37.0,0
3328,1,1,11936,37.0,0
3329,2,3,15205,27.0,0
3330,1,1,12542,32.0,0
3331,1,41,11406,42.0,0
3332,1,1,16961,37.0,0
3334,1,1,20718,37.0,0
3335,1,3,16851,42.0,0
3336,1,2,14724,67.0,0
3337,0,0,15919,27.0,1
3338,2,2,16103,42.0,1
3339,1,1,14236,21.0,0
3340,0,0,15674,42.0,1
3341,1,2,18159,52.0,0
3342,0,0,16152,57.0,1
3343,1,12,11428,37.0,0
3344,1,10,12974,42.0,0
3345,0,0,16152,57.0,1
3346,0,1,15645,37.0,1
3347,0,4,15674,42.0,1
3349,1,2,17283,42.0,0
3350,1,4,13178,37.0,0
3353,1,9,15498,42.0,0
3354,1,20,9869,32.0,0
3355,0,3,15674,42.0,1
3356,1,2,15164,37.0,0
3357,0,0,15674,42.0,1
3358,0,2,15645,37.0,1
3359,1,1,13758,21.0,0
3360,1,5,12397,37.0,0
3361,1,4,19346,42.0,0
3362,1,12,15838,47.0,0
3364,1,7,17118,42.0,0
3365,1,1,21230,21.0,0
3366,1,1,19336,47.0,0
3367,1,1,12772,32.0,0
3368,0,0,15919,27.0,1
3370,0,0,15919,27.0,1
3371,1,2,15313,37.0,0
3372,0,1,13068,52.0,1
3373,3,11,17493,47.0,1
3374,1,7,15219,47.0,0
3375,0,1,15838,47.0,1
3376,1,1,16297,32.0,0
3377,1,2,18986,21.0,0
3378,1,2,15481,42.0,0
3379,0,1,16166,21.0,1
3380,1,1,15409,52.0,0
3381,1,1,12304,21.0,0
3382,0,0,15674,42.0,1
3383,1,2,14532,32.0,0
3384,1,2,18277,27.0,0
3385,0,1,15810,32.0,1
3386,0,0,15810,32.0,1
3387,2,3,16450,52.0,0
3388,0,0,16115,52.0,1
3389,1,1,13309,32.0,0
3390,1,1,14389,21.0,0
3391,0,0,15645,37.0,1
3392,0,0,15919,27.0,1
3394,1,18,14303,42.0,0
3395,1,1,12534,21.0,0
3396,1,6,12378,47.0,0
3398,0,10,15838,47.0,1
3400,1,1,15316,21.0,0
3401,1,2,19786,57.0,0
3402,1,1,13642,42.0,0
3404,0,1,15810,32.0,1
3406,0,3,15838,47.0,1
3407,0,0,15838,47.0,1
3408,1,2,17527,27.0,0
3409,2,5,16815,52.0,0
3410,0,0,15645,37.0,1
3411,0,0,15810,32.0,1
3412,1,6,15810,32.0,0
3413,1,3,18225,57.0,0
3414,1,1,12011,37.0,0
3415,1,1,13586,57.0,0
3416,1,1,15124,27.0,0
3417,0,0,15674,42.0,1
3418,0,0,15674,42.0,1
3419,1,2,15004,32.0,0
3420,1,1,19585,21.0,0
3421,0,0,15838,47.0,1
3422,1,1,15861,52.0,0
3424,0,0,16115,52.0,1
3425,0,0,15919,27.0,1
3426,0,0,15810,32.0,1
3427,1,1,12915,47.0,0
3428,0,1,15838,47.0,1
3429,0,1,15645,37.0,1
3430,1,4,14918,32.0,0
3431,0,2,15810,32.0,1
3432,1,5,14790,47.0,0
3433,1,1,13862,32.0,0
3434,1,3,14345,47.0,0
3435,1,1,22774,37.0,0
3436,1,1,13516,42.0,0
3437,0,9,20354,37.0,1
3438,0,0,16115,52.0,1
3440,2,8,15753,27.0,0
3441,1,7,12622,37.0,0
3442,2,3,17801,21.0,0
3443,0,0,15674,42.0,1
3444,0,0,15810,32.0,1
3445,0,2,15838,47.0,1
3447,2,4,14725,27.0,0
3448,1,3,19975,37.0,0
3449,0,0,15838,47.0,1
3450,1,1,21240,37.0,1
3451,0,0,15810,32.0,1
3453,0,0,15919,27.0,1
3454,0,0,15919,27.0,1
3455,1,1,19611,32.0,0
3456,1,1,16389,27.0,0
3457,1,2,19583,27.0,0
3458,0,0,15674,42.0,1
3459,1,1,15528,57.0,0
3460,0,0,15810,32.0,1
3461,3,13,13255,37.0,0
3462,1,2,12602,47.0,0
3463,1,1,17201,42.0,0
3465,1,1,14288,32.0,0
3466,0,0,15838,47.0,1
3467,1,7,17946,27.0,0
3468,0,0,15645,37.0,1
3469,0,1,15674,42.0,1
3470,1,4,13444,47.0,0
3471,1,2,16320,47.0,0
3472,1,1,16970,27.0,0
3473,1,9,12567,27.0,0
3476,1,6,7781,47.0,0
3477,1,4,17552,27.0,0
3478,0,0,16115,52.0,1
3479,1,7,19381,42.0,0
3482,3,4,14717,32.0,0
3483,2,5,16285,47.0,0
3484,1,2,19611,42.0,0
3485,1,1,17424,27.0,0
3486,1,5,13865,21.0,0
3487,1,10,13390,32.0,0
3488,0,3,16771,62.0,1
3489,0,0,15919,27.0,1
3490,1,3,15374,42.0,0
3492,0,1,16771,62.0,1
3493,1,2,11312,32.0,0
3494,0,1,16166,21.0,1
3495,1,7,14096,47.0,0
3496,0,4,15919,27.0,1
3497,1,1,17419,67.0,0
3498,1,1,20030,52.0,0
3499,1,1,18302,37.0,0
3500,1,1,15859,42.0,0
3501,0,1,15810,32.0,1
3502,1,14,16593,57.0,0
3503,1,14,19993,47.0,1
3504,1,1,17946,21.0,0
3505,1,2,13769,47.0,0
3506,1,1,21737,42.0,1
3508,0,0,15838,47.0,1
3509,1,13,16777,42.0,0
3510,1,5,14065,42.0,1
3511,1,1,23597,37.0,0
3512,0,0,16771,62.0,1
3514,1,1,15485,32.0,0
3515,0,12,15919,27.0,1
3516,1,2,17841,32.0,0
3517,1,12,19824,37.0,0
3518,0,0,15810,32.0,1
3521,0,0,15919,27.0,1
3522,1,1,11769,47.0,1
3523,0,1,15674,42.0,1
3524,1,1,17049,42.0,0
3525,0,0,15838,47.0,1
3528,1,4,19726,27.0,0
3529,1,1,16564,21.0,0
3530,1,1,16494,42.0,0
3531,1,6,12867,52.0,0
3532,1,1,14682,27.0,0
3533,1,1,11948,32.0,0
3535,1,2,15268,27.0,0
3536,1,1,24975,47.0,0
3537,0,1,15810,32.0,1
3538,0,0,15674,42.0,1
3540,1,15,12491,37.0,0
3542,1,2,15351,42.0,0
3543,0,0,16115,52.0,1
3544,0,0,16166,21.0,1
3545,0,1,16115,52.0,1
3547,0,0,16166,21.0,1
3548,0,0,15645,37.0,1
3549,0,0,16166,21.0,1
3551,0,0,15645,37.0,1
3552,1,3,18875,32.0,1
3553,0,0,15674,42.0,1
3554,1,4,20020,42.0,0
3555,1,7,15810,32.0,0
3559,1,1,18018,27.0,0
3560,1,5,16974,32.0,0
3561,0,3,15838,47.0,1
3562,1,2,15577,21.0,0
3563,1,3,20025,42.0,1
3565,1,1,19759,27.0,0
3566,0,0,15674,42.0,1
3567,1,6,10847,27.0,0
3569,0,0,15919,27.0,1
3570,0,1,15645,37.0,1
3571,1,4,17120,37.0,0
3572,1,14,24380,67.0,1
3573,1,4,21319,47.0,0
3574,1,1,12993,32.0,1
3575,1,9,13745,37.0,0
3576,1,14,16925,57.0,0
3578,1,1,18271,47.0,1
3579,1,7,18948,27.0,0
3580,0,0,15645,37.0,1
3581,0,0,15838,47.0,1
3582,0,3,15645,37.0,1
3584,1,1,18123,57.0,1
3585,1,4,18146,32.0,0
3586,1,3,17670,37.0,1
3587,0,0,15838,47.0,1
3588,1,2,10803,27.0,0
3590,1,9,15906,42.0,0
3591,1,1,14070,37.0,0
3592,1,1,17055,37.0,0
3593,1,3,15942,52.0,0
3594,2,4,20218,57.0,0
3595,1,7,13622,32.0,0
3596,1,2,8641,42.0,0
3597,3,7,12144,37.0,0
3600,1,1,21253,74.5,0
3601,0,3,16115,52.0,1
3602,0,0,15645,37.0,1
3603,1,4,17403,27.0,0
3604,0,0,15810,32.0,1
3605,1,5,14750,27.0,0
3606,1,1,16661,47.0,0
3607,0,0,15645,37.0,1
3608,1,7,14158,47.0,0
3609,1,6,7985,37.0,0
3610,1,1,12308,32.0,0
3611,1,6,18956,37.0,0
3613,1,4,14276,42.0,0
3614,0,0,15838,47.0,1
3615,0,0,16166,21.0,1
3616,0,1,16152,57.0,1
3617,1,4,13452,37.0,0
3618,0,0,15645,37.0,1
3619,1,3,13629,47.0,0
3620,1,1,15940,57.0,0
3622,0,2,15810,32.0,1
3623,1,1,12738,32.0,0
3624,0,0,15838,47.0,1
3625,1,1,16740,27.0,0
3626,0,0,16152,57.0,1
3627,1,2,13372,21.0,0
3628,2,3,17181,47.0,0
3630,1,1,11706,27.0,0
3631,1,1,24868,42.0,0
3632,1,1,16729,27.0,0
3635,1,5,14724,47.0,0
3636,0,6,16115,52.0,1
3637,1,2,13077,67.0,0
3638,0,0,15674,42.0,1
3639,3,12,15684,42.0,1
3640,0,0,16166,21.0,1
3641,1,1,14163,27.0,0
3642,2,6,15066,52.0,0
3643,1,2,15196,37.0,0
3644,0,0,15674,42.0,1
3645,1,2,13665,21.0,0
3646,0,0,16771,62.0,1
3647,0,0,15674,42.0,1
3649,1,9,17033,32.0,0
3650,1,4,14075,32.0,0
3651,1,9,19548,42.0,0
3652,1,1,21554,32.0,0
3653,1,1,15995,21.0,0
3654,0,1,15674,42.0,1
3656,1,15,13758,37.0,1
3657,1,1,12736,27.0,0
3658,1,3,16744,37.0,0
3659,0,0,15810,32.0,1
3660,0,2,15919,27.0,1
3661,0,0,15838,47.0,1
3663,0,0,16115,52.0,1
3666,1,7,19752,52.0,0
3667,1,1,18450,21.0,0
3668,0,0,15645,37.0,1
3669,0,0,15674,42.0,1
3670,1,1,15810,32.0,0
3671,1,1,14449,27.0,0
3672,1,2,18771,52.0,0
3673,0,2,16166,21.0,1
3674,1,1,15452,32.0,0
3675,1,2,15946,27.0,1
3676,1,3,14013,27.0,0
3678,2,4,11804,42.0,0
3679,1,2,13753,42.0,0
3680,1,4,17470,57.0,0
3681,0,0,15838,47.0,1
3682,1,1,19469,32.0,0
3684,1,1,17540,57.0,0
3685,0,0,15674,42.0,1
3686,1,2,16784,27.0,0
3687,1,1,12331,52.0,1
3688,0,0,15645,37.0,1
3689,1,1,14349,52.0,0
3690,0,0,15645,37.0,1
3692,1,5,19972,37.0,0
3693,0,0,15919,27.0,1
3694,1,26,13671,42.0,0
3695,0,0,16115,52.0,1
3696,1,22,14234,47.0,0
3697,1,1,14454,27.0,0
3698,1,3,15810,32.0,0
3700,0,3,16152,57.0,1
3701,0,0,15674,42.0,1
3702,1,6,13591,32.0,0
3703,1,1,14462,47.0,0
3704,2,8,13928,57.0,0
3705,1,2,13087,37.0,0
3707,1,3,15231,37.0,0
3708,0,0,16115,52.0,1
3709,1,7,17756,57.0,0
3710,0,0,15810,32.0,1
3711,1,2,18195,32.0,0
3712,1,9,12174,32.0,0
3713,0,1,19289,16.0,1
3714,1,3,18440,32.0,0
3715,0,1,16115,52.0,1
3716,1,5,16732,47.0,0
3717,1,4,11640,37.0,1
3718,1,14,19642,27.0,0
3719,0,2,15919,27.0,1
3720,0,0,15919,27.0,1
3721,0,0,16166,21.0,1
3722,0,1,16115,52.0,1
3723,0,0,15645,37.0,1
3724,0,0,15645,37.0,1
3725,1,1,21223,27.0,0
3726,1,2,19612,21.0,0
3727,0,3,15838,47.0,1
3728,3,15,8988,21.0,0
3730,0,2,15674,42.0,1
3731,0,11,14015,57.0,1
3733,0,3,15919,27.0,1
3734,2,3,15774,27.0,0
3735,1,2,13909,32.0,0
3736,1,5,14963,32.0,0
3737,1,1,14737,32.0,0
3738,1,1,14470,37.0,0
3739,2,3,12629,32.0,0
3741,1,10,13026,42.0,0
3742,1,2,17437,21.0,0
3745,1,9,16913,21.0,0
3748,1,5,12614,47.0,0
3749,1,4,15646,52.0,0
3750,1,2,12099,32.0,0
3751,0,0,15810,32.0,1
3752,0,0,15645,37.0,1
3753,1,1,17815,52.0,1
3754,1,1,15636,57.0,0
3755,1,2,14222,21.0,0
3756,1,2,11969,32.0,0
3757,1,8,15924,52.0,0
3758,1,3,15312,27.0,0
3759,0,0,16166,21.0,1
3760,0,0,16115,52.0,1
3761,1,4,15704,32.0,0
3762,1,1,16878,47.0,1
3763,3,14,13571,37.0,0
3764,1,10,15811,52.0,0
3765,1,6,16874,42.0,0
3768,1,3,13171,57.0,0
3769,3,7,12022,47.0,0
3770,1,2,13730,42.0,0
3771,0,1,15674,42.0,1
3772,0,0,15645,37.0,1
3773,1,9,15810,32.0,0
3774,2,23,12084,47.0,0
3775,1,7,12802,52.0,0
3776,1,1,14156,32.0,0
3777,1,1,20907,21.0,0
3779,1,5,15366,21.0,0
3780,1,1,15130,37.0,0
3781,1,1,16545,27.0,0
3782,0,0,16166,21.0,1
3783,0,0,15674,42.0,1
3785,1,1,23761,37.0,0
3786,0,0,15838,47.0,1
3787,0,0,16152,57.0,1
3788,0,0,15838,47.0,1
3789,0,0,15838,47.0,1
3791,0,0,15674,42.0,1
3792,0,0,16771,62.0,1
3795,0,0,15645,37.0,1
3796,1,2,16359,57.0,0
3797,2,2,16353,52.0,0
3798,1,1,17204,21.0,0
3799,1,3,16523,57.0,0
3800,2,2,18192,32.0,0
3801,1,1,14353,27.0,0
3802,1,2,14627,37.0,0
3804,0,1,15810,32.0,1
3805,1,1,12826,42.0,0
3806,1,1,11785,32.0,0
3807,1,1,13576,37.0,0
3808,1,1,17013,42.0,0
3809,0,0,15645,37.0,1
3811,1,6,15674,42.0,1
3812,1,5,17499,37.0,0
3813,0,0,16152,57.0,1
3814,1,3,15192,27.0,0
3815,0,0,16152,57.0,1
3816,0,2,16166,21.0,1
3817,1,3,14919,27.0,0
3818,0,1,15810,32.0,1
3819,0,0,15674,42.0,1
3820,1,12,13051,47.0,0
3821,1,1,14125,37.0,0
3822,1,1,21811,32.0,0
3823,1,1,11058,37.0,0
3824,1,1,15015,52.0,0
3825,1,15,15491,37.0,0
3826,1,1,23625,37.0,0
3827,0,0,15674,42.0,1
3828,0,0,16115,52.0,1
3829,2,4,16788,37.0,0
3830,1,8,16537,47.0,0
3831,0,0,15810,32.0,1
3832,1,6,14828,37.0,0
3833,1,5,14305,27.0,0
3834,1,7,5640,37.0,0
3835,0,0,16115,52.0,1
3836,0,0,16115,52.0,1
3837,0,0,16115,52.0,1
3838,0,0,15674,42.0,1
3840,1,1,14498,21.0,0
3841,1,7,14786,37.0,0
3842,1,5,17549,37.0,0
3843,1,31,14370,42.0,0
3844,0,0,16166,21.0,1
3845,1,3,12958,42.0,0
3846,1,3,15182,37.0,0
3847,1,1,13102,52.0,0
3848,0,3,15645,37.0,1
3849,0,1,13937,32.0,1
3850,1,2,16045,21.0,0
3851,1,4,13717,57.0,1
3852,0,0,16166,21.0,1
3853,1,1,14603,42.0,0
3854,1,5,17440,21.0,0
3855,1,9,14064,42.0,0
3856,0,0,15645,37.0,1
3857,0,0,15838,47.0,1
3858,1,1,20267,27.0,0
3859,1,1,16151,37.0,0
3860,0,2,15674,42.0,1
3861,1,1,12727,42.0,0
3862,1,1,15783,52.0,0
3863,1,1,17318,27.0,0
3864,2,10,13592,32.0,0
3865,1,3,14725,57.0,0
3866,1,1,22234,42.0,0
3867,2,28,13504,57.0,0
3868,0,0,15810,32.0,1
3870,2,12,13779,47.0,0
3871,1,2,15205,47.0,0
3872,0,0,15838,47.0,1
3873,0,0,16115,52.0,1
3874,0,6,15838,47.0,1
3875,0,0,15645,37.0,1
3876,0,0,16771,62.0,1
3878,1,1,17449,37.0,0
3879,1,12,15968,21.0,0
3880,0,1,16115,52.0,1
3881,0,0,16166,21.0,1
3882,1,11,13441,42.0,0
3883,1,4,16331,47.0,0
3885,1,1,16601,21.0,0
3886,0,1,15838,47.0,1
3887,1,1,15495,27.0,0
3889,1,1,13560,37.0,0
3890,1,6,12501,62.0,1
3891,1,3,14000,57.0,0
3892,0,2,15645,37.0,1
3893,0,1,15674,42.0,1
3894,1,5,16794,32.0,0
3895,2,17,17893,57.0,0
3896,0,0,15674,42.0,1
3897,1,1,14749,27.0,0
3898,1,2,19397,47.0,0
3899,0,6,15674,42.0,1
3900,1,2,13928,37.0,0
3901,1,2,19626,32.0,0
3902,0,1,15645,37.0,1
3903,0,1,15645,37.0,1
3904,1,1,13758,27.0,0
3907,1,5,21289,52.0,1
3908,0,0,16166,21.0,1
3909,3,4,13135,52.0,0
3911,1,2,14760,32.0,0
3912,0,2,15810,32.0,1
3913,1,2,14380,21.0,0
3914,1,3,12208,42.0,0
3917,1,5,12388,32.0,0
3918,1,4,17202,52.0,0
3919,1,7,14242,37.0,1
3921,1,1,16172,62.0,0
3922,1,1,13444,47.0,0
3923,1,1,11711,32.0,0
3924,1,6,14890,37.0,0
3925,1,3,18393,52.0,0
3926,1,3,19278,52.0,0
3927,1,4,12651,37.0,0
3928,3,9,15156,37.0,1
3930,2,5,17729,32.0,0
3931,1,1,12880,37.0,0
3932,1,1,15657,27.0,0
3933,0,0,16166,21.0,1
3934,1,7,12028,42.0,0
3935,1,1,19374,52.0,0
3936,2,3,18550,27.0,0
3937,0,0,15645,37.0,1
3939,1,8,16720,37.0,0
3940,1,2,13655,37.0,1
3942,2,4,15230,57.0,0
3943,1,6,14136,32.0,0
3944,1,9,16349,37.0,0
3945,0,0,16166,21.0,1
3946,1,3,14473,37.0,0
3947,1,3,11348,47.0,0
3948,0,0,15645,37.0,1
3949,1,2,17748,32.0,0
3950,0,0,15810,32.0,1
3952,0,0,15919,27.0,1
3953,0,0,15645,37.0,1
3954,1,2,16236,32.0,0
3955,0,0,15645,37.0,1
3956,1,4,19476,42.0,0
3957,1,1,12820,62.0,0
3958,0,1,16166,21.0,1
3959,0,0,15674,42.0,1
3960,1,10,18800,42.0,0
3961,1,1,12845,37.0,0
3962,0,0,17196,67.0,1
3963,1,1,14848,21.0,0
3964,0,7,16115,52.0,1
3965,1,4,13139,32.0,0
3966,1,1,14973,13.0,0
3967,1,6,12907,27.0,0
3968,1,4,11673,21.0,0
3969,0,0,16166,21.0,1
3970,0,0,16152,57.0,1
3971,1,1,10845,37.0,0
3972,1,2,24907,62.0,0
3973,1,8,15802,52.0,0
3974,0,0,16115,52.0,1
3975,0,2,15810,32.0,1
3976,1,8,10052,32.0,0
3977,1,5,12835,37.0,0
3978,1,6,13582,42.0,0
3979,1,4,14686,37.0,0
3980,1,2,18737,32.0,0
3981,1,1,17580,37.0,0
3982,0,0,15674,42.0,1
3983,1,1,12905,42.0,1
3984,0,0,15810,32.0,1
3985,1,4,15357,37.0,0
3986,1,4,14868,47.0,0
3987,1,7,15676,42.0,0
3988,1,2,17959,57.0,0
3989,0,0,15810,32.0,1
3990,0,0,15919,27.0,1
3991,1,2,21728,21.0,0
3992,1,1,17357,27.0,0
3993,1,10,16844,37.0,0
3994,0,0,15674,42.0,1
3995,0,1,15838,47.0,1
3997,1,1,18292,27.0,0
3998,1,8,15781,32.0,0
3999,0,0,15919,27.0,1
4000,0,0,15919,27.0,1
4001,1,1,16922,42.0,0
4002,1,1,20451,21.0,0
4003,2,4,15699,47.0,0
4004,1,5,14214,37.0,0
4005,2,5,15162,32.0,0
4006,1,1,19189,37.0,0
4007,1,3,12561,21.0,0
4010,1,1,13970,47.0,0
4011,1,1,13094,42.0,0
4012,2,6,12298,21.0,0
4013,0,3,15838,47.0,1
4015,1,1,22300,42.0,0
4016,1,1,20162,57.0,0
4017,1,6,15214,37.0,0
4018,1,2,18955,32.0,1
4020,1,1,19882,47.0,0
4021,1,14,14572,32.0,0
4022,1,1,23784,52.0,0
4023,1,2,12128,37.0,0
4024,0,0,15919,27.0,1
4025,1,12,15921,42.0,0
4027,0,0,15674,42.0,1
4028,0,0,16115,52.0,1
4029,1,21,14179,62.0,0
4030,1,4,16040,37.0,0
4031,2,2,14396,57.0,0
4032,1,1,14133,47.0,0
4034,1,1,16374,27.0,0
4035,2,7,12458,57.0,1
4036,0,1,16152,57.0,1
4037,0,0,16115,52.0,1
4038,1,18,15653,42.0,0
4039,1,4,19744,42.0,0
4040,0,0,16115,52.0,1
4041,1,4,16232,27.0,0
4042,0,0,15919,27.0,1
4044,1,3,14760,32.0,0
4045,1,2,13898,37.0,0
4046,1,2,15514,57.0,0
4047,1,11,17979,62.0,0
4050,0,1,16166,21.0,1
4051,1,5,14151,37.0,0
4052,1,4,14563,32.0,0
4053,1,3,13356,42.0,0
4054,1,1,11817,37.0,0
4055,1,5,16306,42.0,0
4056,1,6,15082,47.0,1
4057,1,1,14543,21.0,0
4058,0,0,15645,37.0,1
4059,1,1,15273,37.0,0
4060,1,1,20236,52.0,0
4061,0,0,16166,21.0,1
4063,1,4,21622,42.0,0
4065,1,1,13568,32.0,0
4066,2,3,19375,62.0,0
4067,1,3,16468,37.0,0
4068,1,4,14536,47.0,1
4069,3,38,12457,52.0,0
4071,3,10,11661,47.0,0
4072,0,0,15919,27.0,1
4073,0,0,15674,42.0,1
4074,0,1,15645,37.0,1
4076,1,5,22830,42.0,0
4077,0,1,15810,32.0,1
4078,1,2,16706,21.0,0
4079,1,1,12623,42.0,0
4080,1,1,15153,42.0,0
4081,0,0,15645,37.0,1
4082,0,0,15645,37.0,1
4083,0,0,16771,62.0,1
4085,1,3,13280,37.0,0
