4963,2016-07-30,TrimemphréMagog,TRIATHLONDEMILONGUEDISTANCECHAMPIONNATPROVINCIAL,04:39:58,M25-29
4963,2016-06-19,Ironman70.3Syracuse,OVERALL,04:57:34,M25-29
4972,2016-05-29,TamarackOttawaRaceWeekend,OTTAWAMARATHON,-1,M30-34
4973,2016-07-08,Le5et10kmduP'titTrainduNord,10KM,-1,F30-39
4973,2016-06-05,Demi-MarathondesVignobles,15KM,01:10:40,F30-39
4973,2016-04-30,MarathondesÉrables,DEMI-MARATHON,01:49:06,F30-39
4976,2016-09-10,TriathlonEspritdeMontreal,DEMIESPRIT,-1,M45-49
4978,2016-09-10,TriathlonEspritdeMontreal,DEMIESPRIT,05:28:19,F45-49
4978,2016-06-27,Ironman70.3Mont-Tremblant,INDIVIDUEL,06:26:01,F45-49
4978,2016-05-29,TamarackOttawaRaceWeekend,OTTAWAMARATHON,-1,F45-49
4978,2016-05-28,TamarackOttawaRaceWeekend,OTTAWA10K,-1,F45-49
4978,2016-05-22,TourdelaPointe,3KM,00:18:07,F18+
4982,2016-08-17,Le5kmEndurance,5KM,00:24:28,M50-59
4993,2016-06-05,GrandPrixCyclisteGatineau,GRANDFONDOGATINEAU111.8KM,03:51:48,M30-39
4997,2016-05-29,TamarackOttawaRaceWeekend,OTTAWAHALFMARATHON,-1,F40-44
5002,2016-06-27,Ironman70.3Mont-Tremblant,INDIVIDUEL,06:39:48,F30-34
5002,2016-04-24,BanqueScotia21KdeMontreal,DEMIMARATHON,-1,F30-34
5010,2016-04-30,MarathondesÉrables,15KM,01:34:58,F40-49
5015,2016-07-03,Demi-MarathondeSherbrooke,DEMIMARATHON,01:24:43,M40-49
5042,2016-06-05,BARRIEWATERFRONTHALFMARATHON,HALFMARATHON,02:54:25,M40-44
5048,2016-06-05,Demi-MarathondesVignobles,15KM,01:19:40,M30-39
5055,2016-07-10,HINTONBURGCENTENNIAL5K,5KM,00:33:24,M30-39
5056,2016-02-21,DéfiHivernalIleBizard,5KM,00:28:29,F50-59
5072,2016-07-08,Le5et10kmduP'titTrainduNord,10KM,00:49:01,M60-69
5083,2016-05-22,CoursesThematiquesMarathonSSQdeLongueuil,DEMIMARATHON,02:03:12,M40-49
5085,2016-04-30,MarathondesÉrables,MARATHON,03:38:11,F40-49
5088,2016-05-29,TamarackOttawaRaceWeekend,OTTAWAMARATHON,-1,M40-44
5117,2016-03-20,CourseetmarchepopulairesdeLaSalle,10KM,00:38:50,M30-39
5119,2016-07-03,Demi-MarathondeSherbrooke,10KM,00:51:23,F60-69
5119,2016-05-29,TamarackOttawaRaceWeekend,OTTAWAHALFMARATHON,-1,F60-64
5119,2016-05-01,GoodlifeFitnessTorontoMarathon,MARATHON,03:59:30,F60-64
5122,2016-09-04,CoursesThematiques30kmsurlesrivesdeBoucherville,30KM,02:27:51,M40-49
5122,2016-07-16,VertleRaid-QuébecMégaTrail,48KMSKYRACE,06:51:01,M40-49
5122,2016-05-22,CoursesThematiquesMarathonSSQdeLongueuil,MARATHON,03:55:48,M40-49
5127,2016-08-24,IronmanMont-Tremblant,OVERALLRESULTS,12:18:22,M35-39
5127,2016-07-30,TrimemphréMagog,TRIATHLONDEMILONGUEDISTANCECHAMPIONNATPROVINCIAL,05:39:34,M35-39
5127,2016-06-25,5i50Mont-Tremblant,5I50INDIVIDUEL,02:54:17,M35-39
5127,2016-06-11,TriathlondeQuébec,TRIATHLONSPRINT,01:22:56,M35-39
5139,2016-06-25,5i50Mont-Tremblant,5I50INDIVIDUEL,03:08:32,M55-59
5139,2016-05-29,TamarackOttawaRaceWeekend,OTTAWAHALFMARATHON,-1,M55-59
5141,2016-07-15,Demi-MarathondelaBandeduCanal,10KM,-1,M40-49
5141,2016-07-09,Coursed'unsoird'etedeLongueuil,5KM,00:19:02,M40-49
5141,2016-07-08,Le5et10kmduP'titTrainduNord,5KM,00:17:59,M40-49
5142,2016-05-28,TamarackOttawaRaceWeekend,OTTAWA2K,-1,F45-49
5160,2016-09-10,TriathlonEspritdeMontreal,DEMIESPRIT,-1,M30-34
5160,2016-08-07,TriathlonInternationaldeMontreal,TRIATHLONOLYMPIQUEQUALIFICATIONMONDIAUX2017,02:20:13,M35-39
5160,2016-08-07,TriathlonInternationaldeMontreal,TRIATHLONOLYMPIQUE,02:20:13,M30-34
5160,2016-07-10,Ironman70.3Muskoka,OVERALL,04:47:25,M30-34
5160,2016-06-27,Ironman70.3Mont-Tremblant,INDIVIDUEL,04:33:18,M30-34
5161,2016-06-19,CoursesThematiquesTourduLacBromeMerrell,20KM,01:47:55,M50-59
5166,2016-05-29,TamarackOttawaRaceWeekend,OTTAWAMARATHON,-1,M40-44
5166,2016-05-01,GoodlifeFitnessTorontoMarathon,MARATHON,05:39:50,M40-44
5166,2016-04-03,AroundtheBay30KRoadRace,30KM,04:02:41,M40-44
5173,2016-06-19,CoursesThematiquesTourduLacBromeMerrell,20KM,01:38:33,M30-39
5176,2016-05-08,AurythmedenosfouléesChâteauguay,DEMI-MARATHON,02:06:06,M50-59
5196,2016-06-27,Ironman70.3Mont-Tremblant,INDIVIDUEL,06:57:17,M50-54
5208,2016-05-28,TamarackOttawaRaceWeekend,OTTAWA5K,-1,M50-54
5210,2016-08-17,Le5kmEndurance,5KM,00:18:36,M40-49
5214,2016-07-03,LETRIATHLONDEVICTORIAVILLE,TRIATHLONOLYMPIQUE,02:15:59,M40-49
5214,2016-06-18,TriathlonFBLDrummondville,TRIATHLONOLYMPIQUE-COUPEQUÉBEC,02:16:31,M40-44
5220,2016-04-30,MarathondesÉrables,DEMI-MARATHON,01:39:38,M40-49
5225,2016-05-08,AurythmedenosfouléesChâteauguay,DEMI-MARATHON,01:38:32,M40-49
5235,2016-05-29,TamarackOttawaRaceWeekend,OTTAWAMARATHON,-1,M40-44
5241,2016-06-12,LAGRANDEVIRÉEDESSENTIERS,20KM,01:49:42,M30-39
5241,2016-05-22,CoursesThematiquesMarathonSSQdeLongueuil,DEMIMARATHON,02:01:01,M30-39
5264,2016-05-28,TamarackOttawaRaceWeekend,OTTAWA10K,-1,M40-44
5271,2016-05-29,TamarackOttawaRaceWeekend,OTTAWAMARATHON,-1,M35-39
5282,2016-09-04,CoursesThematiques30kmsurlesrivesdeBoucherville,10KM,01:04:04,F30-39
5289,2016-05-29,TamarackOttawaRaceWeekend,OTTAWAHALFMARATHON,-1,F40-44
5289,2016-04-24,Demi-MarathondesGuépards,21.1KM,02:17:52,FEMMES
5305,2016-07-31,TriathlondeCharlevoix,TRIATHLONOLYMPIQUE,02:40:40,M40-44
5317,2016-08-14,LaValsedescoureurs,10KM,00:40:35,M40-49
5323,2016-08-21,Ironman70.3Timberman,INDIVIDUAL,05:34:30,F35-39
5323,2016-06-27,Ironman70.3Mont-Tremblant,INDIVIDUEL,-1,F35-39
5326,2016-06-25,TorontoWaterfront10,10KM,-1,M40-44
5326,2016-05-29,TamarackOttawaRaceWeekend,OTTAWAMARATHON,-1,M40-44
5326,2016-05-28,TamarackOttawaRaceWeekend,OTTAWA5K,-1,M40-44
5326,2016-05-28,TamarackOttawaRaceWeekend,OTTAWA10K,-1,M40-44
5326,2016-05-28,TamarackOttawaRaceWeekend,OTTAWA2K,-1,M40-44
5328,2016-06-18,TourduCapTourmenteSimard,21.1KM,01:42:47,F20-29
5332,2016-09-11,TriathlonEspritdeMontreal,TRIATHLONSPRINT,-1,F25-29
5332,2016-08-07,TriathlonInternationaldeMontreal,DÉFICORPORATIFBCF,01:51:02,Femme
5341,2016-07-09,Coursed'unsoird'etedeLongueuil,10KM,00:51:58,M50-59
5341,2016-05-08,AurythmedenosfouléesChâteauguay,10KM,00:53:34,M50-59
5344,2016-08-28,MarathonSSQLévis-Québec,DEMI-MARATHON,-1,M50-54
5344,2016-08-28,MarathonSSQLévis-Québec,MARATHON,-1,M50-54
5344,2016-05-01,Demi-marathoninternationalOasisdeLévis,DEMI-MARATHON,-1,M50-54
5350,2016-06-19,CoursesThematiquesTourduLacBromeMerrell,10KM,01:24:42,F60-69
5350,2016-04-24,BanqueScotia21KdeMontreal,DEMIMARATHON,-1,F60-64
5352,2016-09-04,CoursesThematiques30kmsurlesrivesdeBoucherville,15KM,01:53:32,M30-39
5355,2016-08-24,IronmanMont-Tremblant,OVERALLRESULTS,12:06:09,M30-34
5355,2016-04-24,BanqueScotia21KdeMontreal,DEMIMARATHON,-1,M25-29
5367,2016-02-14,DemiMarathonHypothermique,DEMIMARATHON,01:57:44,F40-49
5381,2016-05-01,Demi-marathoninternationalOasisdeLévis,DEMI-MARATHON,-1,M45-49
5387,2016-04-24,BanqueScotia21KdeMontreal,DEMIMARATHON,-1,M40-44
5390,2016-05-08,AurythmedenosfouléesChâteauguay,DEMI-MARATHON,01:44:39,M40-49
5396,2016-05-29,TamarackOttawaRaceWeekend,OTTAWAMARATHON-SHORTENEDRACE,-1,M40-44
5396,2016-04-24,BanqueScotia21KdeMontreal,5KM,-1,M40-44
5404,2016-07-03,Demi-MarathondeSherbrooke,DEMIMARATHON,01:41:44,M40-49
5404,2016-06-04,DéfiTri-O-Lacs,10KM,00:47:36,M40-49
5409,2016-09-10,Ultra-TrailHarricanaduCanada(UTHC),UTHC65,-1,M30-39
5413,2016-04-10,CourseSaint-Laurent,10KM,01:00:07,F30-39
5422,2016-05-28,TamarackOttawaRaceWeekend,OTTAWA10K,-1,M40-44
5433,2016-08-14,Demi-marathondeMont-Tremblant,DEMI-MARATHON,02:22:37,M30-39
5435,2016-07-17,MECOttawaTriathlonSprint,TRIATHLONSPRINT,01:08:35,M19-
5445,2016-03-20,CourseetmarchepopulairesdeLaSalle,10KM,00:54:49,M40-49
5445,2016-02-21,DéfiHivernalIleBizard,10KM,00:57:25,M50-59
5457,2016-02-21,DéfiHivernalIleBizard,10KM,00:36:46,M40-49
5459,2016-05-29,TamarackOttawaRaceWeekend,OTTAWAHALFMARATHON,-1,F45-49
5460,2016-05-07,WakefieldCoveredBridgeRun,10KM,00:42:09,M30-39
5468,2016-05-29,TamarackOttawaRaceWeekend,OTTAWAHALFMARATHON,-1,M45-49
5473,2016-05-28,TamarackOttawaRaceWeekend,OTTAWA10K,-1,F35-39
5477,2016-08-14,Demi-marathondeMont-Tremblant,DEMI-MARATHON,01:50:05,F20-29
5484,2016-09-11,TriathlonEspritdeMontreal,TRIATHLONSPRINT,-1,M35-39
5484,2016-06-12,LAGRANDEVIRÉEDESSENTIERS,10KM,00:45:20,M30-39
5484,2016-04-24,BanqueScotia21KdeMontreal,DEMIMARATHON,-1,M35-39
5490,2016-05-29,TamarackOttawaRaceWeekend,OTTAWAMARATHON,-1,M50-54
5495,2016-07-08,Le5et10kmduP'titTrainduNord,10KM,01:15:21,F50-59
5495,2016-05-08,AurythmedenosfouléesChâteauguay,10KM,00:59:55,F50-59
5498,2016-08-28,MarathonSSQLévis-Québec,MARATHON,-1,M45-49
5498,2016-05-01,BMOVancouverMarathon,MARATHON,02:52:29,M45-49
5503,2016-08-14,Demi-marathondeMont-Tremblant,DEMI-MARATHON,02:12:07,M40-49
5505,2016-08-24,IronmanMont-Tremblant,OVERALLRESULTS,13:48:04,M30-34
5505,2016-06-27,Ironman70.3Mont-Tremblant,INDIVIDUEL,06:00:26,M30-34
5505,2016-05-28,TamarackOttawaRaceWeekend,OTTAWA10K,-1,M30-34
5511,2016-06-12,Défitriathlonoptimistedelachine,TRIATHLOND3COUVERTE,01:24:14,M16+
5532,2016-08-14,GRANFONDOGARNEAUQUÉBECOR,GRANFONDO-100KM,-1,M40-49
5544,2016-04-30,MarathondesÉrables,DEMI-MARATHON,01:42:32,F40-49
5545,2016-07-08,Le5et10kmduP'titTrainduNord,5KM,00:20:04,M30-39
5558,2016-08-14,Demi-marathondeMont-Tremblant,DEMI-MARATHON,01:42:49,M40-49
5573,2016-05-29,TamarackOttawaRaceWeekend,OTTAWAHALFMARATHON,-1,M45-49
5580,2016-03-20,CourseetmarchepopulairesdeLaSalle,10KM,00:46:31,M40-49
5588,2016-06-12,LAGRANDEVIRÉEDESSENTIERS,5KM,00:24:36,M50-59
5588,2016-05-29,TamarackOttawaRaceWeekend,OTTAWAHALFMARATHON,-1,M55-59
5588,2016-04-24,BanqueScotia21KdeMontreal,DEMIMARATHON,-1,M55-59
5592,2016-06-05,Demi-MarathondesVignobles,21KM,01:44:58,M40-49
5598,2016-08-14,LaValsedescoureurs,10KM,00:42:54,M40-49
5598,2016-03-20,CourseetmarchepopulairesdeLaSalle,10KM,00:43:02,M40-49
5603,2016-08-14,Demi-marathondeMont-Tremblant,DEMI-MARATHON,01:48:39,M60-69
5604,2016-04-30,MarathondesÉrables,MARATHON,04:04:05,M40-49
5608,2016-05-29,TamarackOttawaRaceWeekend,OTTAWAHALFMARATHON,-1,M50-54
5622,2016-08-17,Le5kmEndurance,5KM,00:22:44,M40-49
5625,2016-04-10,CourseSaint-Laurent,5KM,00:19:21,M30-39
5628,2016-07-15,Demi-MarathondelaBandeduCanal,DEMI-MARATHON,01:47:28,M50-59
5632,2016-08-28,MarathonSSQLévis-Québec,MARATHON,-1,M45-49
5632,2016-05-29,TamarackOttawaRaceWeekend,OTTAWAMARATHON,-1,M45-49
5633,2016-02-21,DéfiHivernalIleBizard,5KM,00:32:23,F20-29
5636,2016-02-21,DéfiHivernalIleBizard,10KM,00:56:16,F40-49
5637,2016-07-08,Le5et10kmduP'titTrainduNord,5KM,00:39:54,M30-39
5637,2016-06-05,Demi-MarathondesVignobles,5KM,00:43:34,M30-39
5639,2016-06-05,Demi-MarathondesVignobles,10KMDUVIGNOBLELESPETITSCAILLOUX,00:53:32,F20-29
5644,2016-08-07,DéfiBoréalSainte-Anne-de-Bellevue,10KM,00:53:51,M50-59
5644,2016-06-18,CoursesThematiquesTourduLacBromeMerrell,9KM-TRAIL,00:55:14,M50-59
5644,2016-06-12,LAGRANDEVIRÉEDESSENTIERS,20KM,01:52:01,M50-59
5644,2016-04-24,BanqueScotia21KdeMontreal,DEMIMARATHON,-1,M55-59
5644,2016-03-06,OkaSkiMarathon,10KMSTYLELIBRE,00:39:11,F20+
5648,2016-08-17,Le5kmEndurance,5KM,00:18:54,M30-39
5650,2016-07-10,CourseMECLongueuil#3,10KM,01:08:37,M30-39
5663,2016-05-01,DéficourseetmarcheDesjardinsSainteThérèse,10KM,00:45:06,M40-49
5664,2016-02-21,DéfiHivernalIleBizard,10KM,00:48:53,M40-49
5670,2016-05-29,TamarackOttawaRaceWeekend,OTTAWAHALFMARATHON,-1,M35-39
5670,2016-05-28,TamarackOttawaRaceWeekend,OTTAWA2K,-1,M35-39
5684,2016-07-16,VertleRaid-QuébecMégaTrail,25KMLAVIESPORTIVE,03:11:06,M30-39
5692,2016-05-29,TORONTOWOMEN'SHALFMARATHON&5K,HALFMARATHONCHANGEDTO12.3K,-1,F55-59
5696,2016-05-29,TamarackOttawaRaceWeekend,OTTAWAHALFMARATHON,-1,M35-39
5699,2016-05-29,TamarackOttawaRaceWeekend,OTTAWAHALFMARATHON,-1,M40-44
5699,2016-02-28,GatineauLoppet,51KMSTYLELIBRE,03:32:12,M40-44
5727,2016-09-10,Ultra-TrailHarricanaduCanada(UTHC),UTHC28,03:05:47,M30-39
5727,2016-08-13,triathlonduSaguenay,TRIATHLONSPRINT,01:23:20,M30-34
5729,2016-05-29,TamarackOttawaRaceWeekend,OTTAWAMARATHON,-1,M45-49
5735,2016-06-27,Ironman70.3Mont-Tremblant,INDIVIDUEL,06:38:08,M35-39
5736,2016-05-29,TamarackOttawaRaceWeekend,OTTAWAHALFMARATHON,-1,F35-39
5736,2016-05-28,TamarackOttawaRaceWeekend,OTTAWA5K,-1,F45-49
5737,2016-08-14,Demi-marathondeMont-Tremblant,10KM,00:48:45,M40-49
5770,2016-08-07,DéfiBoréalSainte-Anne-de-Bellevue,5KM,00:18:02,F30-39
5780,2016-06-19,CoursesThematiquesTourduLacBromeMerrell,20KM,01:44:00,M40-49
5780,2016-04-24,BanqueScotia21KdeMontreal,DEMIMARATHON,-1,M40-44
5790,2016-05-29,TamarackOttawaRaceWeekend,OTTAWAMARATHON,-1,M45-49
5794,2016-05-29,TamarackOttawaRaceWeekend,OTTAWAHALFMARATHON,-1,M30-34
5808,2016-09-10,Ultra-TrailHarricanaduCanada(UTHC),UTHC65,08:14:15,M40-49
5824,2016-08-17,Le5kmEndurance,5KM,00:23:04,F40-49
5825,2016-07-15,Demi-MarathondelaBandeduCanal,DEMI-MARATHON,01:33:17,M30-39
5825,2016-04-30,MarathondesÉrables,MARATHON,03:26:03,M30-39
5837,2016-04-24,BanqueScotia21KdeMontreal,5KM,-1,F50-54
5848,2016-03-20,CourseetmarchepopulairesdeLaSalle,10KM,00:47:47,M50-59
5851,2016-07-16,VertleRaid-QuébecMégaTrail,25KMLAVIESPORTIVE,02:57:45,M40-49
5856,2016-06-25,5i50Mont-Tremblant,SPRINTINDIVIDUEL,-1,F40-44
5861,2016-05-29,TamarackOttawaRaceWeekend,OTTAWAMARATHON,-1,M50-54
5864,2016-06-04,Footstock,6/40/6DUATHLON,02:25:34,F40-49
5869,2016-07-01,ScotiabankCanadaDayRoadRaces,5KM,00:30:44,F35-39
5893,2016-05-29,TamarackOttawaRaceWeekend,OTTAWAHALFMARATHON,-1,M35-39
5894,2016-08-17,Le5kmEndurance,5KM,00:26:21,M60-69
5899,2016-08-06,BRACEBRIDGETriathlon,SPRINTTRIATHLON,01:39:58,M50-54
5899,2016-05-01,GoodlifeFitnessTorontoMarathon,MARATHON,03:52:42,M50-54
5901,2016-04-24,BanqueScotia21KdeMontreal,DEMIMARATHON,-1,M40-44
5913,2016-05-01,DéficourseetmarcheDesjardinsSainteThérèse,5KMMARCHE,00:46:58,M60-69
5936,2016-06-05,Demi-MarathondesVignobles,21KM,02:27:53,F30-39
5940,2016-09-11,LACOURSEDELAFONDATIONHOTEL-DIEU-DE-SOREL,10.5KM-COURSE,-1,F30-39
5942,2016-06-12,LAGRANDEVIRÉEDESSENTIERS,20KM,01:47:10,M40-49
5942,2016-05-29,TamarackOttawaRaceWeekend,OTTAWAHALFMARATHON,-1,M40-44
5951,2016-07-15,Demi-MarathondelaBandeduCanal,10KM,-1,M20-29
5951,2016-07-08,Le5et10kmduP'titTrainduNord,10KM,-1,M20-29
5951,2016-04-30,MarathondesÉrables,15KM,00:59:11,M20-29
5967,2016-06-29,DéfiADN,10KM,01:12:51,M40-49
5982,2016-06-27,Ironman70.3Mont-Tremblant,INDIVIDUEL,06:22:47,F35-39
5987,2016-06-05,Demi-MarathondesVignobles,30KM,02:50:47,F20-29
5991,2016-08-07,TriathlonInternationaldeMontreal,TRIATHLONOLYMPIQUEQUALIFICATIONMONDIAUX2017,02:16:18,M25-29
5991,2016-08-07,TriathlonInternationaldeMontreal,TRIATHLONOLYMPIQUE-CHAMPIONNATPROVINCIAL,02:16:18,M25-29
5991,2016-07-10,Ironman70.3Muskoka,OVERALL,04:42:54,M25-29
5991,2016-06-18,TriathlonFBLDrummondville,TRIATHLONOLYMPIQUE-COUPEQUÉBEC,02:04:47,M25-29
5991,2016-06-05,TriathlonChallengeAntoine-ManseauJoliette,TRIATHLONSPRINTAGCOUPEDUQUÉBEC,01:06:36,M25-29
6007,2016-05-08,AurythmedenosfouléesChâteauguay,DEMI-MARATHON,02:10:28,M50-59
6022,2016-06-19,CoursesThematiquesTourduLacBromeMerrell,10KM,00:59:06,M30-39
6029,2016-06-25,5i50Mont-Tremblant,SPRINTINDIVIDUEL,01:47:44,M50-54
6032,2016-05-08,AurythmedenosfouléesChâteauguay,10KM,01:00:30,M30-39
6032,2016-03-20,CourseetmarchepopulairesdeLaSalle,5KM,00:30:58,M30-39
6040,2016-05-01,MississaugaMarathonRaces,FULLMARATHON,03:29:41,M50-59
6040,2016-04-03,AroundtheBay30KRoadRace,30KM,02:28:49,M55-59
6049,2016-05-29,TamarackOttawaRaceWeekend,OTTAWAMARATHON,-1,M65-69
6055,2016-05-29,TamarackOttawaRaceWeekend,OTTAWAHALFMARATHON,-1,F30-34
6060,2016-04-30,MarathondesÉrables,DEMI-MARATHON,01:41:27,M40-49
6060,2016-03-20,CourseetmarchepopulairesdeLaSalle,10KM,00:47:29,M40-49
6071,2016-07-10,CourseMECLongueuil#3,21.1KM,01:37:46,M30-39
6071,2016-05-15,CourseMECMontréal#2,10KM,00:44:30,M30-39
6089,2016-06-19,CoursesThematiquesTourduLacBromeMerrell,10KM,00:47:41,M60-69
6089,2016-04-24,BanqueScotia21KdeMontreal,5KM,-1,M45-49
6099,2016-07-15,Demi-MarathondelaBandeduCanal,DEMI-MARATHON,02:19:43,F30-39
6100,2016-08-07,MECOttawarace4-TheMECGatineauParkTrailRaces,20KM,01:57:39,M30-39
6101,2016-09-11,TriathlonEspritdeMontreal,TRIATHLONSPRINT,01:17:08,M55-59
6101,2016-08-14,TriathlondeVerdun,TRIATHLONSPRINT,01:11:32,M55-59
6101,2016-06-12,DÉFIPIERREBRISE-BOIS,21.1KM,01:51:52,M50-59
6101,2016-05-29,TamarackOttawaRaceWeekend,OTTAWAHALFMARATHON,-1,M55-59
6105,2016-05-29,TamarackOttawaRaceWeekend,OTTAWAHALFMARATHON,-1,M35-39
6108,2016-08-28,MarathonSSQLévis-Québec,DEMI-MARATHON,-1,M40-44
6125,2016-04-03,AroundtheBay30KRoadRace,30KM,02:17:58,M55-59
6127,2016-04-30,MarathondesÉrables,DEMI-MARATHON,01:52:54,M50-59
6130,2016-09-10,Ultra-TrailHarricanaduCanada(UTHC),UTHC80,-1,M30-39
6134,2016-06-04,MudHeroOttawa,6KOBSTACLECOURSE,01:22:29,M45-49
6142,2016-04-30,MarathondesÉrables,MARATHON,03:38:51,F30-39
6147,2016-05-28,TamarackOttawaRaceWeekend,OTTAWA10K,-1,M40-44
6149,2016-08-07,DéfiBoréalSainte-Anne-de-Bellevue,20KM,02:17:40,F20-29
6155,2016-07-15,Demi-MarathondelaBandeduCanal,DEMI-MARATHON,01:43:17,M40-49
6160,2016-08-17,Le5kmEndurance,5KM,00:29:11,F30-39
6162,2016-04-24,BanqueScotia21KdeMontreal,DEMIMARATHON,-1,M40-44
6193,2016-08-07,TriathlonInternationaldeMontreal,TRIATHLONOLYMPIQUEQUALIFICATIONMONDIAUX2017,02:16:53,M45-49
6193,2016-08-07,TriathlonInternationaldeMontreal,TRIATHLONOLYMPIQUE-CHAMPIONNATPROVINCIAL,02:16:53,M45-49
6193,2016-05-15,DuathlonSorel-Tracy,DUATHLONCOMPÉTITION,01:21:44,M40-49
6205,2016-05-22,CoursesThematiquesMarathonSSQdeLongueuil,10KM,00:57:00,M40-49
6206,2016-05-29,TamarackOttawaRaceWeekend,OTTAWAMARATHON,-1,M20-24
6227,2016-08-07,DéfiBoréalSainte-Anne-de-Bellevue,5KM,00:31:44,F30-39
6228,2016-09-11,TriathlonEspritdeMontreal,TRIATHLONOLYMPIQUE,-1,M35-39
6228,2016-08-21,Ironman70.3Timberman,INDIVIDUAL,05:02:43,M35-39
6228,2016-07-24,IronmanLakePlacid,INDIVIDUALRESULTS,12:08:42,M35-39
6228,2016-06-27,Ironman70.3Mont-Tremblant,INDIVIDUEL,-1,M35-39
6228,2016-05-22,CoursesThematiquesMarathonSSQdeLongueuil,MARATHON,03:52:59,M30-39
6228,2016-04-24,BanqueScotia21KdeMontreal,DEMIMARATHON,-1,M35-39
6240,2016-05-29,TamarackOttawaRaceWeekend,OTTAWAMARATHON,-1,F30-34
6242,2016-02-21,DéfiHivernalIleBizard,10KM,00:39:21,M30-39
6246,2016-05-08,DÉFIGÉRARD-CÔTÉ,5KMCOURSE/MARCHE,00:29:23,M30-39
6247,2016-05-01,Demi-marathoninternationalOasisdeLévis,DEMI-MARATHON,-1,F30-34
6252,2016-04-24,Mercedes-BenzOakville10k,MERCEDES-BENZOAKVILLE10K,-1,M50-59
6255,2016-05-22,CoursesThematiquesMarathonSSQdeLongueuil,DEMIMARATHON,01:44:03,M50-59
6260,2016-07-30,TrimemphréMagog,TRIATHLONOLYMPIQUE,03:02:42,F45-49
6260,2016-06-25,5i50Mont-Tremblant,5I50INDIVIDUEL,03:04:44,F45-49
6271,2016-07-17,NorthFaceEnduranceChallenge,5K,-1,F25-29
6271,2016-04-09,RaceRosterSpringRunOff,5KM,-1,F25-29
6271,2016-04-09,RaceRosterSpringRunOff,5KM-KILLTHEHILLCHALLENGE,-1,F25-29
6279,2016-07-15,Demi-MarathondelaBandeduCanal,DEMI-MARATHON,01:44:33,M50-59
6279,2016-04-30,MarathondesÉrables,MARATHON,03:35:01,M50-59
6279,2016-02-21,DéfiHivernalIleBizard,10KM,00:47:38,M50-59
6295,2016-05-29,TamarackOttawaRaceWeekend,OTTAWAMARATHON,-1,M45-49
6307,2016-06-18,TourduCapTourmenteSimard,21.1KM,01:46:26,M60+
6308,2016-05-29,TamarackOttawaRaceWeekend,OTTAWAMARATHON,-1,M50-54
6308,2016-04-10,RunforReach,VITTORIATRATTORIAHALFMARATHON,01:51:46,M30-39
6331,2016-05-29,TamarackOttawaRaceWeekend,OTTAWAHALFMARATHON,-1,M40-44
6334,2016-07-10,CourseMECLongueuil#3,21.1KM,01:43:02,M50-59
6334,2016-05-15,CourseMECMontréal#2,5KM,00:23:08,M50-59
6340,2016-07-31,TrimemphréMagog,TRIATHLONSPRINT,01:32:02,M40-44
6340,2016-06-25,5i50Mont-Tremblant,SPRINTINDIVIDUEL,01:39:20,M40-44
6342,2016-09-11,TriathlonEspritdeMontreal,TRIATHLONOLYMPIQUE,-1,M20-24
6352,2016-02-14,WintermanMarathonandMarathonRelays,10K(HALFMARATHONERS),00:57:27,F40-44
6353,2016-06-05,Demi-MarathondesVignobles,21KM,02:11:59,F30-39
6369,2016-08-17,Le5kmEndurance,5KM,00:22:32,M50-59
6382,2016-07-03,Demi-MarathondeSherbrooke,DEMIMARATHON,02:03:14,M30-39
6392,2016-05-28,TamarackOttawaRaceWeekend,OTTAWA10K,-1,F20-24
6393,2016-08-24,IronmanMont-Tremblant,OVERALLRESULTS,12:14:32,M40-44
6415,2016-06-18,TourduCapTourmenteSimard,21.1KM,02:23:49,F40-49
6418,2016-05-29,TamarackOttawaRaceWeekend,OTTAWAHALFMARATHON,-1,M50-54
6419,2016-05-29,TamarackOttawaRaceWeekend,OTTAWAMARATHON,-1,M40-44
6423,2016-09-11,TriathlonEspritdeMontreal,TRIATHLONOLYMPIQUE,02:46:12,M50-54
6423,2016-08-07,TriathlonInternationaldeMontreal,TRIATHLONOLYMPIQUE,02:59:34,M50-54
6423,2016-08-07,TriathlonInternationaldeMontreal,TRIATHLONOLYMPIQUEQUALIFICATIONMONDIAUX2017,02:59:34,M50-54
6423,2016-02-14,DemiMarathonHypothermique,DEMIMARATHON,01:54:08,M50-59
6427,2016-08-28,MarathonSSQLévis-Québec,MARATHON,-1,M55-59
6430,2016-07-30,TrimemphréMagog,TRIATHLONDEMILONGUEDISTANCECHAMPIONNATPROVINCIAL,04:32:15,M25-29
6430,2016-05-29,TamarackOttawaRaceWeekend,OTTAWAMARATHON,-1,M25-29
6431,2016-06-19,MECOttawarace2-Dad'sDayDash,HALFMARATHON,01:42:57,F12-19
6434,2016-05-29,TamarackOttawaRaceWeekend,OTTAWAHALFMARATHON,-1,M65-69
6438,2016-07-15,Demi-MarathondelaBandeduCanal,10KM,-1,F30-39
6441,2016-02-28,YMCAHalfMarathon,HALF-MARATHON,01:50:19,M55-59
6466,2016-04-30,MarathondesÉrables,MARATHON,02:56:57,M40-49
6466,2016-04-10,CourseSaint-Laurent,10KM,00:36:34,M40-49
6482,2016-08-14,Demi-marathondeMont-Tremblant,DEMI-MARATHON,02:07:17,F20-29
6482,2016-05-01,DéficourseetmarcheDesjardinsSainteThérèse,10KM,00:57:23,F20-29
